country,food_category,consumption,co2_emmission,alpha-3,id,total_co2_emission,total_consumption
Philippines,Poultry,11.91,12.79,PHL,608,455.28000000000003,227.79000000000002
Philippines,Beef,4.06,125.28,PHL,608,455.28000000000003,227.79000000000002
Philippines,Lamb & Goat,0.56,19.610000000000003,PHL,608,455.28000000000003,227.79000000000002
Philippines,Fish,28.51,45.52,PHL,608,455.28000000000003,227.79000000000002
Philippines,Eggs,4.02,3.69,PHL,608,455.28000000000003,227.79000000000002
Philippines,Milk - inc. cheese,15.66,22.31,PHL,608,455.28000000000003,227.79000000000002
Philippines,Wheat and Wheat Products,23.12,4.41,PHL,608,455.28000000000003,227.79000000000002
Philippines,Rice,119.44,152.85000000000002,PHL,608,455.28000000000003,227.79000000000002
Philippines,Soybeans,0.03,0.01,PHL,608,455.28000000000003,227.79000000000002
Philippines,Nuts inc. Peanut Butter,2.08,3.68,PHL,608,455.28000000000003,227.79000000000002
Ghana,Pork,1.36,4.81,GHA,288,217.87,101.21
Ghana,Poultry,8.629999999999999,9.27,GHA,288,217.87,101.21
Ghana,Beef,1.09,33.64,GHA,288,217.87,101.21
Ghana,Lamb & Goat,1.74,60.93,GHA,288,217.87,101.21
Ghana,Fish,26.05,41.59,GHA,288,217.87,101.21
Ghana,Eggs,1.21,1.11,GHA,288,217.87,101.21
Ghana,Milk - inc. cheese,9.08,12.93,GHA,288,217.87,101.21
Ghana,Wheat and Wheat Products,14.45,2.76,GHA,288,217.87,101.21
Ghana,Rice,32.03,40.99,GHA,288,217.87,101.21
Ghana,Soybeans,0.01,0.0,GHA,288,217.87,101.21
Ghana,Nuts inc. Peanut Butter,5.56,9.84,GHA,288,217.87,101.21
Togo,Pork,1.57,5.56,TGO,768,188.09,74.32
Togo,Poultry,6.63,7.119999999999999,TGO,768,188.09,74.32
Togo,Beef,1.53,47.21,TGO,768,188.09,74.32
Togo,Lamb & Goat,1.58,55.33,TGO,768,188.09,74.32
Togo,Fish,11.69,18.67,TGO,768,188.09,74.32
Togo,Eggs,0.8600000000000001,0.7899999999999999,TGO,768,188.09,74.32
Togo,Milk - inc. cheese,7.96,11.34,TGO,768,188.09,74.32
Togo,Wheat and Wheat Products,12.91,2.46,TGO,768,188.09,74.32
Togo,Rice,25.99,33.260000000000005,TGO,768,188.09,74.32
Togo,Soybeans,0.01,0.0,TGO,768,188.09,74.32
Togo,Nuts inc. Peanut Butter,3.59,6.35,TGO,768,188.09,74.32
Gambia,Pork,0.18,0.64,GMB,270,293.66,180.56
Gambia,Poultry,2.66,2.86,GMB,270,293.66,180.56
Gambia,Beef,2.16,66.64999999999999,GMB,270,293.66,180.56
Gambia,Lamb & Goat,0.71,24.86,GMB,270,293.66,180.56
Gambia,Fish,23.130000000000003,36.93,GMB,270,293.66,180.56
Gambia,Eggs,0.99,0.91,GMB,270,293.66,180.56
Gambia,Milk - inc. cheese,45.71,65.11,GMB,270,293.66,180.56
Gambia,Wheat and Wheat Products,37.91,7.23,GMB,270,293.66,180.56
Gambia,Rice,61.84,79.14,GMB,270,293.66,180.56
Gambia,Soybeans,0.0,0.0,GMB,270,293.66,180.56
Gambia,Nuts inc. Peanut Butter,5.2700000000000005,9.33,GMB,270,293.66,180.56
India,Pork,0.28,0.99,IND,356,282.62,227.70000000000002
India,Poultry,1.88,2.02,IND,356,282.62,227.70000000000002
India,Beef,0.81,24.99,IND,356,282.62,227.70000000000002
India,Lamb & Goat,0.58,20.31,IND,356,282.62,227.70000000000002
India,Fish,4.71,7.52,IND,356,282.62,227.70000000000002
India,Eggs,2.58,2.37,IND,356,282.62,227.70000000000002
India,Milk - inc. cheese,84.5,120.36,IND,356,282.62,227.70000000000002
India,Wheat and Wheat Products,60.56,11.55,IND,356,282.62,227.70000000000002
India,Rice,69.49000000000001,88.93,IND,356,282.62,227.70000000000002
India,Soybeans,0.39,0.18,IND,356,282.62,227.70000000000002
India,Nuts inc. Peanut Butter,1.92,3.4,IND,356,282.62,227.70000000000002
Thailand,Pork,13.0,46.01,THA,764,378.0,219.57999999999998
Thailand,Poultry,13.69,14.71,THA,764,378.0,219.57999999999998
Thailand,Beef,2.56,79.0,THA,764,378.0,219.57999999999998
Thailand,Lamb & Goat,0.05,1.75,THA,764,378.0,219.57999999999998
Thailand,Fish,19.45,31.06,THA,764,378.0,219.57999999999998
Thailand,Eggs,12.35,11.34,THA,764,378.0,219.57999999999998
Thailand,Milk - inc. cheese,29.35,41.81,THA,764,378.0,219.57999999999998
Thailand,Wheat and Wheat Products,10.93,2.08,THA,764,378.0,219.57999999999998
Thailand,Rice,114.57,146.62,THA,764,378.0,219.57999999999998
Thailand,Soybeans,2.13,0.96,THA,764,378.0,219.57999999999998
Thailand,Nuts inc. Peanut Butter,1.5,2.66,THA,764,378.0,219.57999999999998
Mozambique,Pork,5.13,18.16,MOZ,508,141.4,63.41
Mozambique,Poultry,1.41,1.51,MOZ,508,141.4,63.41
Mozambique,Beef,1.04,32.09,MOZ,508,141.4,63.41
Mozambique,Lamb & Goat,0.9,31.52,MOZ,508,141.4,63.41
Mozambique,Fish,7.74,12.36,MOZ,508,141.4,63.41
Mozambique,Eggs,1.7,1.56,MOZ,508,141.4,63.41
Mozambique,Milk - inc. cheese,4.79,6.819999999999999,MOZ,508,141.4,63.41
Mozambique,Wheat and Wheat Products,14.65,2.79,MOZ,508,141.4,63.41
Mozambique,Rice,23.41,29.96,MOZ,508,141.4,63.41
Mozambique,Soybeans,0.03,0.01,MOZ,508,141.4,63.41
Mozambique,Nuts inc. Peanut Butter,2.61,4.619999999999999,MOZ,508,141.4,63.41
Cambodia,Pork,6.52,23.08,KHM,116,452.41,225.06
Cambodia,Poultry,1.84,1.98,KHM,116,452.41,225.06
Cambodia,Beef,4.85,149.66,KHM,116,452.41,225.06
Cambodia,Lamb & Goat,0.0,0.0,KHM,116,452.41,225.06
Cambodia,Fish,39.59,63.21,KHM,116,452.41,225.06
Cambodia,Eggs,1.37,1.26,KHM,116,452.41,225.06
Cambodia,Milk - inc. cheese,3.47,4.94,KHM,116,452.41,225.06
Cambodia,Wheat and Wheat Products,2.74,0.52,KHM,116,452.41,225.06
Cambodia,Rice,159.1,203.6,KHM,116,452.41,225.06
Cambodia,Soybeans,4.33,1.95,KHM,116,452.41,225.06
Cambodia,Nuts inc. Peanut Butter,1.25,2.21,KHM,116,452.41,225.06
Sierra Leone,Pork,1.22,4.319999999999999,SLE,694,300.40999999999997,167.37
Sierra Leone,Poultry,4.970000000000001,5.34,SLE,694,300.40999999999997,167.37
Sierra Leone,Beef,1.99,61.41,SLE,694,300.40999999999997,167.37
Sierra Leone,Lamb & Goat,0.65,22.76,SLE,694,300.40999999999997,167.37
Sierra Leone,Fish,32.03,51.14,SLE,694,300.40999999999997,167.37
Sierra Leone,Eggs,1.92,1.76,SLE,694,300.40999999999997,167.37
Sierra Leone,Milk - inc. cheese,7.0,9.97,SLE,694,300.40999999999997,167.37
Sierra Leone,Wheat and Wheat Products,8.719999999999999,1.66,SLE,694,300.40999999999997,167.37
Sierra Leone,Rice,103.3,132.19,SLE,694,300.40999999999997,167.37
Sierra Leone,Soybeans,0.0,0.0,SLE,694,300.40999999999997,167.37
Sierra Leone,Nuts inc. Peanut Butter,5.57,9.86,SLE,694,300.40999999999997,167.37
Sri Lanka,Pork,0.05,0.18,LKA,144,294.46,218.77
Sri Lanka,Poultry,4.96,5.33,LKA,144,294.46,218.77
Sri Lanka,Beef,1.38,42.58,LKA,144,294.46,218.77
Sri Lanka,Lamb & Goat,0.09,3.15,LKA,144,294.46,218.77
Sri Lanka,Fish,24.92,39.790000000000006,LKA,144,294.46,218.77
Sri Lanka,Eggs,4.57,4.2,LKA,144,294.46,218.77
Sri Lanka,Milk - inc. cheese,34.98,49.83,LKA,144,294.46,218.77
Sri Lanka,Wheat and Wheat Products,37.01,7.06,LKA,144,294.46,218.77
Sri Lanka,Rice,109.72,140.41,LKA,144,294.46,218.77
Sri Lanka,Soybeans,0.0,0.0,LKA,144,294.46,218.77
Sri Lanka,Nuts inc. Peanut Butter,1.09,1.93,LKA,144,294.46,218.77
Indonesia,Pork,2.98,10.55,IDN,360,367.51,224.98999999999998
Indonesia,Poultry,7.5,8.06,IDN,360,367.51,224.98999999999998
Indonesia,Beef,2.59,79.92,IDN,360,367.51,224.98999999999998
Indonesia,Lamb & Goat,0.46,16.110000000000003,IDN,360,367.51,224.98999999999998
Indonesia,Fish,25.65,40.95,IDN,360,367.51,224.98999999999998
Indonesia,Eggs,4.88,4.48,IDN,360,367.51,224.98999999999998
Indonesia,Milk - inc. cheese,14.82,21.110000000000003,IDN,360,367.51,224.98999999999998
Indonesia,Wheat and Wheat Products,25.45,4.85,IDN,360,367.51,224.98999999999998
Indonesia,Rice,134.62,172.26999999999998,IDN,360,367.51,224.98999999999998
Indonesia,Soybeans,1.12,0.5,IDN,360,367.51,224.98999999999998
Indonesia,Nuts inc. Peanut Butter,4.92,8.709999999999999,IDN,360,367.51,224.98999999999998
Liberia,Pork,4.01,14.19,LBR,430,203.38,131.04
Liberia,Poultry,8.91,9.57,LBR,430,203.38,131.04
Liberia,Beef,0.7799999999999999,24.07,LBR,430,203.38,131.04
Liberia,Lamb & Goat,0.48,16.810000000000002,LBR,430,203.38,131.04
Liberia,Fish,4.13,6.59,LBR,430,203.38,131.04
Liberia,Eggs,2.05,1.88,LBR,430,203.38,131.04
Liberia,Milk - inc. cheese,3.04,4.33,LBR,430,203.38,131.04
Liberia,Wheat and Wheat Products,10.95,2.09,LBR,430,203.38,131.04
Liberia,Rice,94.75,121.25,LBR,430,203.38,131.04
Liberia,Soybeans,0.63,0.28,LBR,430,203.38,131.04
Liberia,Nuts inc. Peanut Butter,1.31,2.32,LBR,430,203.38,131.04
Bangladesh,Pork,0.0,0.0,BGD,50,374.18,236.6
Bangladesh,Poultry,1.4,1.5,BGD,50,374.18,236.6
Bangladesh,Beef,1.28,39.5,BGD,50,374.18,236.6
Bangladesh,Lamb & Goat,1.33,46.58,BGD,50,374.18,236.6
Bangladesh,Fish,18.07,28.85,BGD,50,374.18,236.6
Bangladesh,Eggs,2.08,1.91,BGD,50,374.18,236.6
Bangladesh,Milk - inc. cheese,21.91,31.21,BGD,50,374.18,236.6
Bangladesh,Wheat and Wheat Products,17.47,3.33,BGD,50,374.18,236.6
Bangladesh,Rice,171.73,219.76,BGD,50,374.18,236.6
Bangladesh,Soybeans,0.61,0.27,BGD,50,374.18,236.6
Bangladesh,Nuts inc. Peanut Butter,0.72,1.27,BGD,50,374.18,236.6
